Q core socket tempC time pkg_watts dram_watts
QQQ 0 1 30 4.13 NA NA 
QQQ 1 1 30 4.13 NA NA 
QQQ 2 1 27 4.13 NA NA 
QQQ 3 1 32 4.13 NA NA 
QQQ 4 1 30 4.13 NA NA 
QQQ 5 1 24 4.13 NA NA 
QQQ 6 1 29 4.13 NA NA 
QQQ 7 1 22 4.13 NA NA 
QQQ 0 0 37 4.23 NA NA 
QQQ 1 0 33 4.23 NA NA 
QQQ 2 0 36 4.23 NA NA 
QQQ 3 0 30 4.23 NA NA 
QQQ 4 0 32 4.23 NA NA 
QQQ 5 0 27 4.23 NA NA 
QQQ 6 0 33 4.23 NA NA 
QQQ 7 0 38 4.23 NA NA 
QQQ 0 1 30 4.23 NA NA 
QQQ 1 1 30 4.23 NA NA 
QQQ 2 1 27 4.23 NA NA 
QQQ 3 1 32 4.23 NA NA 
QQQ 4 1 31 4.23 NA NA 
QQQ 5 1 24 4.23 NA NA 
QQQ 6 1 28 4.23 NA NA 
QQQ 7 1 21 4.23 NA NA 
QQQ 0 0 36 4.33 NA NA 
QQQ 1 0 33 4.33 NA NA 
QQQ 2 0 37 4.33 NA NA 
QQQ 3 0 31 4.33 NA NA 
QQQ 4 0 32 4.33 NA NA 
QQQ 5 0 28 4.33 NA NA 
QQQ 6 0 34 4.33 NA NA 
QQQ 7 0 38 4.33 NA NA 
QQQ 0 1 30 4.33 NA NA 
QQQ 1 1 29 4.33 NA NA 
QQQ 2 1 27 4.33 NA NA 
QQQ 3 1 32 4.33 NA NA 
QQQ 4 1 30 4.33 NA NA 
QQQ 5 1 23 4.33 NA NA 
QQQ 6 1 27 4.33 NA NA 
QQQ 7 1 21 4.33 NA NA 
QQQ 0 0 37 4.43 NA NA 
QQQ 1 0 33 4.43 NA NA 
QQQ 2 0 36 4.43 NA NA 
QQQ 3 0 30 4.43 NA NA 
QQQ 4 0 32 4.43 NA NA 
QQQ 5 0 27 4.43 NA NA 
QQQ 6 0 33 4.43 NA NA 
QQQ 7 0 38 4.43 NA NA 
QQQ 0 1 30 4.43 NA NA 
QQQ 1 1 30 4.43 NA NA 
QQQ 2 1 27 4.43 NA NA 
QQQ 3 1 32 4.43 NA NA 
QQQ 4 1 31 4.43 NA NA 
QQQ 5 1 24 4.43 NA NA 
QQQ 6 1 28 4.43 NA NA 
QQQ 7 1 21 4.43 NA NA 
QQQ 0 0 37 4.53 NA NA 
QQQ 1 0 33 4.53 NA NA 
QQQ 2 0 36 4.53 NA NA 
QQQ 3 0 31 4.53 NA NA 
QQQ 4 0 32 4.53 NA NA 
QQQ 5 0 27 4.53 NA NA 
QQQ 6 0 34 4.53 NA NA 
QQQ 7 0 38 4.53 NA NA 
QQQ 0 1 30 4.53 NA NA 
QQQ 1 1 30 4.53 NA NA 
QQQ 2 1 26 4.53 NA NA 
QQQ 3 1 32 4.53 NA NA 
QQQ 4 1 31 4.53 NA NA 
QQQ 5 1 24 4.53 NA NA 
QQQ 6 1 27 4.53 NA NA 
QQQ 7 1 21 4.53 NA NA 
QQQ 0 0 37 4.63 NA NA 
QQQ 1 0 33 4.63 NA NA 
QQQ 2 0 36 4.63 NA NA 
QQQ 3 0 30 4.63 NA NA 
QQQ 4 0 31 4.63 NA NA 
QQQ 5 0 28 4.63 NA NA 
QQQ 6 0 35 4.63 NA NA 
QQQ 7 0 38 4.63 NA NA 
QQQ 0 1 30 4.63 NA NA 
QQQ 1 1 29 4.63 NA NA 
QQQ 2 1 27 4.63 NA NA 
QQQ 3 1 32 4.63 NA NA 
QQQ 4 1 29 4.63 NA NA 
QQQ 5 1 24 4.63 NA NA 
QQQ 6 1 28 4.63 NA NA 
QQQ 7 1 21 4.63 NA NA 
QQQ 0 0 37 4.73 NA NA 
QQQ 1 0 33 4.73 NA NA 
QQQ 2 0 36 4.73 NA NA 
QQQ 3 0 30 4.73 NA NA 
QQQ 4 0 32 4.73 NA NA 
QQQ 5 0 27 4.74 NA NA 
QQQ 6 0 34 4.74 NA NA 
QQQ 7 0 39 4.74 NA NA 
QQQ 0 1 30 4.74 NA NA 
QQQ 1 1 30 4.74 NA NA 
QQQ 2 1 27 4.74 NA NA 
QQQ 3 1 32 4.74 NA NA 
QQQ 4 1 30 4.74 NA NA 
QQQ 5 1 23 4.74 NA NA 
QQQ 6 1 28 4.74 NA NA 
QQQ 7 1 20 4.74 NA NA 
QQQ 0 0 37 4.84 NA NA 
QQQ 1 0 33 4.84 NA NA 
QQQ 2 0 37 4.84 NA NA 
QQQ 3 0 30 4.84 NA NA 
QQQ 4 0 32 4.84 NA NA 
QQQ 5 0 27 4.84 NA NA 
QQQ 6 0 34 4.84 NA NA 
QQQ 7 0 38 4.84 NA NA 
QQQ 0 1 30 4.84 NA NA 
QQQ 1 1 30 4.84 NA NA 
QQQ 2 1 26 4.84 NA NA 
QQQ 3 1 32 4.84 NA NA 
QQQ 4 1 31 4.84 NA NA 
QQQ 5 1 24 4.84 NA NA 
QQQ 6 1 28 4.84 NA NA 
QQQ 7 1 21 4.84 NA NA 
QQQ 0 0 36 4.94 NA NA 
QQQ 1 0 32 4.94 NA NA 
QQQ 2 0 36 4.94 NA NA 
QQQ 3 0 30 4.94 NA NA 
QQQ 4 0 31 4.94 NA NA 
QQQ 5 0 28 4.94 NA NA 
QQQ 6 0 34 4.94 NA NA 
QQQ 7 0 39 4.94 NA NA 
QQQ 0 1 31 4.94 NA NA 
QQQ 1 1 30 4.94 NA NA 
QQQ 2 1 27 4.94 NA NA 
QQQ 3 1 33 4.94 NA NA 
QQQ 4 1 30 4.94 NA NA 
QQQ 5 1 23 4.94 NA NA 
QQQ 6 1 28 4.94 NA NA 
QQQ 7 1 21 4.94 NA NA 
QQQ 0 0 37 5.04 NA NA 
QQQ 1 0 33 5.04 NA NA 
QQQ 2 0 36 5.04 NA NA 
QQQ 3 0 30 5.04 NA NA 
QQQ 4 0 32 5.04 NA NA 
QQQ 5 0 27 5.04 NA NA 
QQQ 6 0 34 5.04 NA NA 
QQQ 7 0 38 5.04 NA NA 
QQQ 0 1 30 5.04 NA NA 
QQQ 1 1 30 5.04 NA NA 
QQQ 2 1 28 5.04 NA NA 
QQQ 3 1 32 5.04 NA NA 
QQQ 4 1 31 5.04 NA NA 
QQQ 5 1 24 5.04 NA NA 
QQQ 6 1 29 5.04 NA NA 
QQQ 7 1 22 5.04 NA NA 
QQQ 0 0 37 5.14 NA NA 
QQQ 1 0 34 5.14 NA NA 
QQQ 2 0 36 5.14 NA NA 
QQQ 3 0 29 5.14 NA NA 
QQQ 4 0 31 5.14 NA NA 
QQQ 5 0 27 5.14 NA NA 
QQQ 6 0 33 5.14 NA NA 
QQQ 7 0 38 5.14 NA NA 
QQQ 0 1 31 5.14 NA NA 
QQQ 1 1 30 5.14 NA NA 
QQQ 2 1 27 5.14 NA NA 
QQQ 3 1 31 5.14 NA NA 
QQQ 4 1 30 5.14 NA NA 
QQQ 5 1 24 5.14 NA NA 
QQQ 6 1 28 5.14 NA NA 
QQQ 7 1 21 5.14 NA NA 
QQQ 0 0 37 5.24 NA NA 
QQQ 1 0 33 5.24 NA NA 
QQQ 2 0 36 5.24 NA NA 
QQQ 3 0 30 5.24 NA NA 
QQQ 4 0 32 5.24 NA NA 
QQQ 5 0 28 5.24 NA NA 
QQQ 6 0 34 5.24 NA NA 
QQQ 7 0 38 5.24 NA NA 
QQQ 0 1 30 5.24 NA NA 
QQQ 1 1 30 5.24 NA NA 
QQQ 2 1 27 5.24 NA NA 
QQQ 3 1 32 5.24 NA NA 
QQQ 4 1 31 5.24 NA NA 
QQQ 5 1 24 5.24 NA NA 
QQQ 6 1 28 5.24 NA NA 
QQQ 7 1 22 5.24 NA NA 
QQQ 0 0 37 5.34 NA NA 
QQQ 1 0 33 5.34 NA NA 
QQQ 2 0 37 5.34 NA NA 
QQQ 3 0 30 5.34 NA NA 
QQQ 4 0 32 5.34 NA NA 
QQQ 5 0 27 5.34 NA NA 
QQQ 6 0 33 5.34 NA NA 
QQQ 7 0 38 5.34 NA NA 
QQQ 0 1 31 5.34 NA NA 
QQQ 1 1 29 5.34 NA NA 
QQQ 2 1 27 5.34 NA NA 
QQQ 3 1 33 5.34 NA NA 
QQQ 4 1 33 5.34 NA NA 
QQQ 5 1 24 5.34 NA NA 
QQQ 6 1 28 5.34 NA NA 
QQQ 7 1 21 5.34 NA NA 
QQQ 0 0 37 5.44 NA NA 
QQQ 1 0 33 5.44 NA NA 
QQQ 2 0 37 5.44 NA NA 
QQQ 3 0 30 5.44 NA NA 
QQQ 4 0 33 5.44 NA NA 
QQQ 5 0 27 5.44 NA NA 
QQQ 6 0 34 5.44 NA NA 
QQQ 7 0 38 5.44 NA NA 
QQQ 0 1 30 5.44 NA NA 
QQQ 1 1 30 5.44 NA NA 
QQQ 2 1 27 5.44 NA NA 
QQQ 3 1 33 5.44 NA NA 
QQQ 4 1 30 5.44 NA NA 
QQQ 5 1 24 5.44 NA NA 
QQQ 6 1 28 5.44 NA NA 
QQQ 7 1 21 5.44 NA NA 
QQQ 0 0 38 5.54 NA NA 
QQQ 1 0 33 5.54 NA NA 
QQQ 2 0 36 5.54 NA NA 
QQQ 3 0 30 5.54 NA NA 
QQQ 4 0 32 5.54 NA NA 
QQQ 5 0 27 5.54 NA NA 
QQQ 6 0 33 5.54 NA NA 
QQQ 7 0 38 5.54 NA NA 
QQQ 0 1 30 5.54 NA NA 
QQQ 1 1 30 5.54 NA NA 
QQQ 2 1 28 5.54 NA NA 
QQQ 3 1 33 5.54 NA NA 
QQQ 4 1 31 5.54 NA NA 
QQQ 5 1 24 5.54 NA NA 
QQQ 6 1 28 5.54 NA NA 
QQQ 7 1 21 5.54 NA NA 
QQQ 0 0 37 5.64 NA NA 
QQQ 1 0 33 5.64 NA NA 
QQQ 2 0 35 5.64 NA NA 
QQQ 3 0 31 5.64 NA NA 
QQQ 4 0 32 5.64 NA NA 
QQQ 5 0 27 5.64 NA NA 
QQQ 6 0 34 5.64 NA NA 
QQQ 7 0 38 5.64 NA NA 
QQQ 0 1 30 5.64 NA NA 
QQQ 1 1 30 5.64 NA NA 
QQQ 2 1 26 5.64 NA NA 
QQQ 3 1 33 5.64 NA NA 
QQQ 4 1 31 5.64 NA NA 
QQQ 5 1 23 5.64 NA NA 
QQQ 6 1 28 5.64 NA NA 
QQQ 7 1 21 5.64 NA NA 
QQQ 0 0 37 5.74 NA NA 
QQQ 1 0 33 5.74 NA NA 
QQQ 2 0 36 5.74 NA NA 
QQQ 3 0 30 5.74 NA NA 
QQQ 4 0 32 5.74 NA NA 
QQQ 5 0 27 5.74 NA NA 
QQQ 6 0 33 5.74 NA NA 
QQQ 7 0 38 5.74 NA NA 
QQQ 0 1 30 5.74 NA NA 
QQQ 1 1 30 5.74 NA NA 
QQQ 2 1 27 5.74 NA NA 
QQQ 3 1 33 5.74 NA NA 
QQQ 4 1 30 5.74 NA NA 
QQQ 5 1 24 5.74 NA NA 
QQQ 6 1 28 5.74 NA NA 
QQQ 7 1 21 5.74 NA NA 
QQQ 0 0 38 5.84 NA NA 
QQQ 1 0 33 5.84 NA NA 
QQQ 2 0 37 5.84 NA NA 
QQQ 3 0 31 5.84 NA NA 
QQQ 4 0 31 5.84 NA NA 
QQQ 5 0 27 5.84 NA NA 
QQQ 6 0 34 5.84 NA NA 
QQQ 7 0 39 5.84 NA NA 
QQQ 0 1 30 5.84 NA NA 
QQQ 1 1 30 5.84 NA NA 
QQQ 2 1 27 5.84 NA NA 
QQQ 3 1 32 5.84 NA NA 
QQQ 4 1 30 5.84 NA NA 
QQQ 5 1 24 5.84 NA NA 
QQQ 6 1 28 5.84 NA NA 
QQQ 7 1 22 5.84 NA NA 
QQQ 0 0 37 5.94 NA NA 
QQQ 1 0 33 5.94 NA NA 
QQQ 2 0 37 5.94 NA NA 
QQQ 3 0 31 5.94 NA NA 
QQQ 4 0 31 5.94 NA NA 
QQQ 5 0 27 5.94 NA NA 
QQQ 6 0 34 5.94 NA NA 
QQQ 7 0 39 5.94 NA NA 
QQQ 0 1 30 5.94 NA NA 
QQQ 1 1 30 5.94 NA NA 
QQQ 2 1 26 5.94 NA NA 
QQQ 3 1 32 5.94 NA NA 
QQQ 4 1 30 5.94 NA NA 
QQQ 5 1 24 5.94 NA NA 
QQQ 6 1 29 5.94 NA NA 
QQQ 7 1 21 5.94 NA NA 
QQQ 0 0 37 6.04 NA NA 
QQQ 1 0 33 6.04 NA NA 
QQQ 2 0 36 6.04 NA NA 
QQQ 3 0 31 6.04 NA NA 
QQQ 4 0 32 6.04 NA NA 
QQQ 5 0 27 6.04 NA NA 
QQQ 6 0 34 6.04 NA NA 
QQQ 7 0 38 6.04 NA NA 
QQQ 0 1 30 6.04 NA NA 
QQQ 1 1 30 6.04 NA NA 
QQQ 2 1 27 6.04 NA NA 
QQQ 3 1 33 6.04 NA NA 
QQQ 4 1 30 6.04 NA NA 
QQQ 5 1 24 6.04 NA NA 
QQQ 6 1 29 6.04 NA NA 
QQQ 7 1 21 6.04 NA NA 
QQQ 0 0 37 6.15 NA NA 
QQQ 1 0 33 6.15 NA NA 
QQQ 2 0 36 6.15 NA NA 
QQQ 3 0 30 6.15 NA NA 
QQQ 4 0 32 6.15 NA NA 
QQQ 5 0 28 6.15 NA NA 
QQQ 6 0 34 6.15 NA NA 
QQQ 7 0 38 6.15 NA NA 
QQQ 0 1 30 6.15 NA NA 
QQQ 1 1 30 6.15 NA NA 
QQQ 2 1 28 6.15 NA NA 
QQQ 3 1 32 6.15 NA NA 
QQQ 4 1 31 6.15 NA NA 
QQQ 5 1 23 6.15 NA NA 
QQQ 6 1 28 6.15 NA NA 
QQQ 7 1 20 6.15 NA NA 
QQQ 0 0 37 6.25 NA NA 
QQQ 1 0 33 6.25 NA NA 
QQQ 2 0 36 6.25 NA NA 
QQQ 3 0 31 6.25 NA NA 
QQQ 4 0 31 6.25 NA NA 
QQQ 5 0 28 6.25 NA NA 
QQQ 6 0 33 6.25 NA NA 
QQQ 7 0 38 6.25 NA NA 
QQQ 0 1 30 6.25 NA NA 
QQQ 1 1 30 6.25 NA NA 
QQQ 2 1 27 6.25 NA NA 
QQQ 3 1 32 6.25 NA NA 
QQQ 4 1 30 6.25 NA NA 
QQQ 5 1 25 6.25 NA NA 
QQQ 6 1 29 6.25 NA NA 
QQQ 7 1 21 6.25 NA NA 
QQQ 0 0 37 6.35 NA NA 
QQQ 1 0 33 6.35 NA NA 
QQQ 2 0 37 6.35 NA NA 
QQQ 3 0 30 6.35 NA NA 
QQQ 4 0 32 6.35 NA NA 
QQQ 5 0 27 6.35 NA NA 
QQQ 6 0 33 6.35 NA NA 
QQQ 7 0 38 6.35 NA NA 
QQQ 0 1 30 6.35 NA NA 
QQQ 1 1 29 6.35 NA NA 
QQQ 2 1 27 6.35 NA NA 
QQQ 3 1 32 6.35 NA NA 
QQQ 4 1 30 6.35 NA NA 
QQQ 5 1 24 6.35 NA NA 
QQQ 6 1 29 6.35 NA NA 
QQQ 7 1 20 6.35 NA NA 
QQQ 0 0 37 6.45 NA NA 
QQQ 1 0 34 6.45 NA NA 
QQQ 2 0 37 6.45 NA NA 
QQQ 3 0 31 6.45 NA NA 
QQQ 4 0 32 6.45 NA NA 
QQQ 5 0 27 6.45 NA NA 
QQQ 6 0 33 6.45 NA NA 
QQQ 7 0 38 6.45 NA NA 
QQQ 0 1 30 6.45 NA NA 
QQQ 1 1 30 6.45 NA NA 
QQQ 2 1 27 6.45 NA NA 
QQQ 3 1 33 6.45 NA NA 
QQQ 4 1 30 6.45 NA NA 
QQQ 5 1 24 6.45 NA NA 
QQQ 6 1 29 6.45 NA NA 
QQQ 7 1 21 6.45 NA NA 
QQQ 0 0 38 6.55 NA NA 
QQQ 1 0 33 6.55 NA NA 
QQQ 2 0 36 6.55 NA NA 
QQQ 3 0 31 6.55 NA NA 
QQQ 4 0 32 6.55 NA NA 
QQQ 5 0 28 6.55 NA NA 
QQQ 6 0 35 6.55 NA NA 
QQQ 7 0 38 6.55 NA NA 
QQQ 0 1 30 6.55 NA NA 
QQQ 1 1 29 6.55 NA NA 
QQQ 2 1 28 6.55 NA NA 
QQQ 3 1 31 6.55 NA NA 
QQQ 4 1 30 6.55 NA NA 
QQQ 5 1 24 6.55 NA NA 
QQQ 6 1 28 6.55 NA NA 
QQQ 7 1 21 6.55 NA NA 
QQQ 0 0 37 6.65 NA NA 
QQQ 1 0 33 6.65 NA NA 
QQQ 2 0 36 6.65 NA NA 
QQQ 3 0 31 6.65 NA NA 
QQQ 4 0 32 6.65 NA NA 
QQQ 5 0 28 6.65 NA NA 
QQQ 6 0 34 6.65 NA NA 
QQQ 7 0 38 6.65 NA NA 
QQQ 0 1 30 6.65 NA NA 
QQQ 1 1 30 6.65 NA NA 
QQQ 2 1 27 6.65 NA NA 
QQQ 3 1 32 6.65 NA NA 
QQQ 4 1 31 6.65 NA NA 
QQQ 5 1 23 6.65 NA NA 
QQQ 6 1 28 6.65 NA NA 
QQQ 7 1 21 6.65 NA NA 
QQQ 0 0 37 6.75 NA NA 
QQQ 1 0 33 6.75 NA NA 
QQQ 2 0 37 6.75 NA NA 
QQQ 3 0 30 6.75 NA NA 
QQQ 4 0 33 6.75 NA NA 
QQQ 5 0 28 6.75 NA NA 
QQQ 6 0 34 6.75 NA NA 
QQQ 7 0 38 6.75 NA NA 
QQQ 0 1 30 6.75 NA NA 
QQQ 1 1 30 6.75 NA NA 
QQQ 2 1 27 6.75 NA NA 
QQQ 3 1 32 6.75 NA NA 
QQQ 4 1 30 6.75 NA NA 
QQQ 5 1 24 6.75 NA NA 
QQQ 6 1 27 6.75 NA NA 
QQQ 7 1 21 6.75 NA NA 
QQQ 0 0 37 6.85 NA NA 
QQQ 1 0 34 6.85 NA NA 
QQQ 2 0 36 6.85 NA NA 
QQQ 3 0 31 6.85 NA NA 
QQQ 4 0 32 6.85 NA NA 
QQQ 5 0 28 6.85 NA NA 
QQQ 6 0 34 6.85 NA NA 
QQQ 7 0 38 6.85 NA NA 
QQQ 0 1 30 6.85 NA NA 
QQQ 1 1 30 6.85 NA NA 
QQQ 2 1 27 6.85 NA NA 
QQQ 3 1 32 6.85 NA NA 
QQQ 4 1 30 6.85 NA NA 
QQQ 5 1 24 6.85 NA NA 
QQQ 6 1 29 6.85 NA NA 
QQQ 7 1 20 6.85 NA NA 
QQQ 0 0 37 6.95 NA NA 
QQQ 1 0 33 6.95 NA NA 
QQQ 2 0 36 6.95 NA NA 
QQQ 3 0 30 6.95 NA NA 
QQQ 4 0 32 6.95 NA NA 
QQQ 5 0 28 6.95 NA NA 
QQQ 6 0 34 6.95 NA NA 
QQQ 7 0 38 6.95 NA NA 
QQQ 0 1 30 6.95 NA NA 
QQQ 1 1 30 6.95 NA NA 
QQQ 2 1 27 6.95 NA NA 
QQQ 3 1 31 6.95 NA NA 
QQQ 4 1 30 6.95 NA NA 
QQQ 5 1 24 6.95 NA NA 
QQQ 6 1 29 6.95 NA NA 
QQQ 7 1 21 6.95 NA NA 
QQQ 0 0 37 7.05 NA NA 
QQQ 1 0 34 7.05 NA NA 
QQQ 2 0 37 7.05 NA NA 
QQQ 3 0 30 7.05 NA NA 
QQQ 4 0 32 7.05 NA NA 
QQQ 5 0 27 7.05 NA NA 
QQQ 6 0 34 7.05 NA NA 
QQQ 7 0 38 7.05 NA NA 
QQQ 0 1 30 7.05 NA NA 
QQQ 1 1 31 7.05 NA NA 
QQQ 2 1 27 7.05 NA NA 
QQQ 3 1 32 7.05 NA NA 
QQQ 4 1 30 7.05 NA NA 
QQQ 5 1 24 7.05 NA NA 
QQQ 6 1 28 7.05 NA NA 
QQQ 7 1 21 7.05 NA NA 
QQQ 0 0 37 7.15 NA NA 
QQQ 1 0 34 7.15 NA NA 
QQQ 2 0 37 7.15 NA NA 
QQQ 3 0 31 7.15 NA NA 
QQQ 4 0 32 7.15 NA NA 
QQQ 5 0 28 7.15 NA NA 
QQQ 6 0 34 7.15 NA NA 
QQQ 7 0 38 7.15 NA NA 
QQQ 0 1 30 7.15 NA NA 
QQQ 1 1 30 7.15 NA NA 
QQQ 2 1 27 7.15 NA NA 
QQQ 3 1 32 7.15 NA NA 
QQQ 4 1 30 7.15 NA NA 
QQQ 5 1 24 7.15 NA NA 
QQQ 6 1 29 7.15 NA NA 
QQQ 7 1 21 7.15 NA NA 
QQQ 0 0 37 7.25 NA NA 
QQQ 1 0 33 7.25 NA NA 
QQQ 2 0 36 7.25 NA NA 
QQQ 3 0 30 7.25 NA NA 
QQQ 4 0 32 7.25 NA NA 
QQQ 5 0 27 7.25 NA NA 
QQQ 6 0 34 7.25 NA NA 
QQQ 7 0 38 7.25 NA NA 
QQQ 0 1 30 7.25 NA NA 
QQQ 1 1 30 7.25 NA NA 
QQQ 2 1 27 7.25 NA NA 
QQQ 3 1 32 7.25 NA NA 
QQQ 4 1 31 7.25 NA NA 
QQQ 5 1 24 7.25 NA NA 
QQQ 6 1 28 7.25 NA NA 
QQQ 7 1 20 7.25 NA NA 
QQQ 0 0 37 7.35 NA NA 
QQQ 1 0 34 7.35 NA NA 
QQQ 2 0 36 7.35 NA NA 
QQQ 3 0 31 7.35 NA NA 
QQQ 4 0 32 7.35 NA NA 
QQQ 5 0 28 7.35 NA NA 
QQQ 6 0 34 7.35 NA NA 
QQQ 7 0 38 7.35 NA NA 
QQQ 0 1 30 7.35 NA NA 
QQQ 1 1 30 7.35 NA NA 
QQQ 2 1 27 7.35 NA NA 
QQQ 3 1 32 7.35 NA NA 
QQQ 4 1 31 7.35 NA NA 
QQQ 5 1 24 7.35 NA NA 
QQQ 6 1 28 7.35 NA NA 
QQQ 7 1 21 7.35 NA NA 
QQQ 0 0 37 7.45 NA NA 
QQQ 1 0 34 7.45 NA NA 
QQQ 2 0 37 7.45 NA NA 
QQQ 3 0 30 7.45 NA NA 
QQQ 4 0 32 7.46 NA NA 
QQQ 5 0 27 7.46 NA NA 
QQQ 6 0 34 7.46 NA NA 
QQQ 7 0 38 7.46 NA NA 
QQQ 0 1 30 7.46 NA NA 
QQQ 1 1 30 7.46 NA NA 
QQQ 2 1 26 7.46 NA NA 
QQQ 3 1 31 7.46 NA NA 
QQQ 4 1 31 7.46 NA NA 
QQQ 5 1 24 7.46 NA NA 
QQQ 6 1 28 7.46 NA NA 
QQQ 7 1 22 7.46 NA NA 
QQQ 0 0 37 7.56 NA NA 
QQQ 1 0 34 7.56 NA NA 
QQQ 2 0 36 7.56 NA NA 
QQQ 3 0 31 7.56 NA NA 
QQQ 4 0 32 7.56 NA NA 
QQQ 5 0 28 7.56 NA NA 
QQQ 6 0 34 7.56 NA NA 
QQQ 7 0 38 7.56 NA NA 
QQQ 0 1 30 7.56 NA NA 
QQQ 1 1 29 7.56 NA NA 
QQQ 2 1 27 7.56 NA NA 
QQQ 3 1 32 7.56 NA NA 
QQQ 4 1 30 7.56 NA NA 
QQQ 5 1 24 7.56 NA NA 
QQQ 6 1 29 7.56 NA NA 
QQQ 7 1 21 7.56 NA NA 
QQQ 0 0 38 7.66 NA NA 
QQQ 1 0 33 7.66 NA NA 
QQQ 2 0 37 7.66 NA NA 
QQQ 3 0 31 7.66 NA NA 
QQQ 4 0 32 7.66 NA NA 
QQQ 5 0 28 7.66 NA NA 
QQQ 6 0 34 7.66 NA NA 
QQQ 7 0 38 7.66 NA NA 
QQQ 0 1 29 7.66 NA NA 
QQQ 1 1 30 7.66 NA NA 
QQQ 2 1 27 7.66 NA NA 
QQQ 3 1 32 7.66 NA NA 
QQQ 4 1 30 7.66 NA NA 
QQQ 5 1 24 7.66 NA NA 
QQQ 6 1 28 7.66 NA NA 
QQQ 7 1 21 7.66 NA NA 
QQQ 0 0 38 7.76 NA NA 
QQQ 1 0 33 7.76 NA NA 
QQQ 2 0 37 7.76 NA NA 
QQQ 3 0 31 7.76 NA NA 
QQQ 4 0 32 7.76 NA NA 
QQQ 5 0 27 7.76 NA NA 
QQQ 6 0 34 7.76 NA NA 
QQQ 7 0 38 7.76 NA NA 
QQQ 0 1 30 7.76 NA NA 
QQQ 1 1 30 7.76 NA NA 
QQQ 2 1 28 7.76 NA NA 
QQQ 3 1 32 7.76 NA NA 
QQQ 4 1 29 7.76 NA NA 
QQQ 5 1 24 7.76 NA NA 
QQQ 6 1 28 7.76 NA NA 
QQQ 7 1 21 7.76 NA NA 
QQQ 0 0 37 7.86 NA NA 
QQQ 1 0 33 7.86 NA NA 
QQQ 2 0 37 7.86 NA NA 
QQQ 3 0 31 7.86 NA NA 
QQQ 4 0 33 7.86 NA NA 
QQQ 5 0 27 7.86 NA NA 
QQQ 6 0 34 7.86 NA NA 
QQQ 7 0 38 7.86 NA NA 
QQQ 0 1 29 7.86 NA NA 
QQQ 1 1 29 7.86 NA NA 
QQQ 2 1 27 7.86 NA NA 
QQQ 3 1 33 7.86 NA NA 
QQQ 4 1 30 7.86 NA NA 
QQQ 5 1 24 7.86 NA NA 
QQQ 6 1 28 7.86 NA NA 
QQQ 7 1 21 7.86 NA NA 
QQQ 0 0 38 7.96 NA NA 
QQQ 1 0 34 7.96 NA NA 
QQQ 2 0 38 7.96 NA NA 
QQQ 3 0 31 7.96 NA NA 
QQQ 4 0 32 7.96 NA NA 
QQQ 5 0 27 7.96 NA NA 
QQQ 6 0 34 7.96 NA NA 
QQQ 7 0 38 7.96 NA NA 
QQQ 0 1 30 7.96 NA NA 
QQQ 1 1 30 7.96 NA NA 
QQQ 2 1 28 7.96 NA NA 
QQQ 3 1 32 7.96 NA NA 
QQQ 4 1 30 7.96 NA NA 
QQQ 5 1 24 7.96 NA NA 
QQQ 6 1 28 7.96 NA NA 
QQQ 7 1 20 7.96 NA NA 
QQQ 0 0 38 8.06 NA NA 
QQQ 1 0 34 8.06 NA NA 
QQQ 2 0 37 8.06 NA NA 
QQQ 3 0 31 8.06 NA NA 
QQQ 4 0 32 8.06 NA NA 
QQQ 5 0 28 8.06 NA NA 
QQQ 6 0 34 8.06 NA NA 
QQQ 7 0 38 8.06 NA NA 
QQQ 0 1 30 8.06 NA NA 
QQQ 1 1 29 8.06 NA NA 
QQQ 2 1 27 8.06 NA NA 
QQQ 3 1 33 8.06 NA NA 
QQQ 4 1 30 8.06 NA NA 
QQQ 5 1 25 8.06 NA NA 
QQQ 6 1 28 8.06 NA NA 
QQQ 7 1 20 8.06 NA NA 
QQQ 0 0 38 8.16 NA NA 
QQQ 1 0 33 8.16 NA NA 
QQQ 2 0 37 8.16 NA NA 
QQQ 3 0 31 8.16 NA NA 
QQQ 4 0 32 8.16 NA NA 
QQQ 5 0 28 8.16 NA NA 
QQQ 6 0 34 8.16 NA NA 
QQQ 7 0 39 8.16 NA NA 
QQQ 0 1 30 8.16 NA NA 
QQQ 1 1 30 8.16 NA NA 
QQQ 2 1 26 8.16 NA NA 
QQQ 3 1 32 8.16 NA NA 
QQQ 4 1 30 8.16 NA NA 
QQQ 5 1 24 8.16 NA NA 
QQQ 6 1 28 8.16 NA NA 
QQQ 7 1 21 8.16 NA NA 
QQQ 0 0 38 8.26 NA NA 
QQQ 1 0 34 8.26 NA NA 
QQQ 2 0 37 8.26 NA NA 
QQQ 3 0 31 8.26 NA NA 
QQQ 4 0 32 8.26 NA NA 
QQQ 5 0 28 8.26 NA NA 
QQQ 6 0 35 8.26 NA NA 
QQQ 7 0 39 8.26 NA NA 
QQQ 0 1 29 8.26 NA NA 
QQQ 1 1 29 8.26 NA NA 
QQQ 2 1 27 8.26 NA NA 
QQQ 3 1 32 8.26 NA NA 
QQQ 4 1 31 8.26 NA NA 
QQQ 5 1 24 8.26 NA NA 
QQQ 6 1 29 8.26 NA NA 
QQQ 7 1 21 8.26 NA NA 
QQQ 0 0 37 8.36 NA NA 
